order_id,customer_id,level_royalty,country,product_id,product_name,price,delivery_fee,delivery_days,delivery_hours
ORD05985,CUST0044,Gold,UK,PROD002,Put,145.08,3.95,7,168.0
ORD06007,CUST0077,Bronze,Singapore,PROD002,Put,145.08,8.76,7,168.0
ORD06030,CUST0192,Silver,Korea,PROD002,Put,145.08,10.7,5,120.0
ORD06033,CUST0147,Silver,USA,PROD002,Put,145.08,6.34,3,72.0
ORD06041,CUST0053,Platinum,Japan,PROD002,Put,145.08,13.49,6,144.0
ORD06077,CUST0048,Silver,Japan,PROD002,Put,145.08,13.74,1,24.0
ORD06094,CUST0205,Silver,Canada,PROD002,Put,145.08,7.56,7,168.0
ORD06110,CUST0261,Platinum,USA,PROD002,Put,145.08,6.95,2,48.0
ORD06192,CUST0283,Platinum,France,PROD002,Put,145.08,12.3,7,168.0
ORD06204,CUST0237,Platinum,Canada,PROD002,Put,145.08,10.3,2,48.0
ORD06240,CUST0262,Gold,Canada,PROD002,Put,145.08,7.06,6,144.0
ORD06277,CUST0063,Bronze,Germany,PROD002,Put,145.08,11.81,2,48.0
ORD06334,CUST0204,Bronze,Canada,PROD002,Put,145.08,5.17,6,144.0
ORD06373,CUST0085,Platinum,Germany,PROD002,Put,145.08,8.6,7,168.0
ORD06408,CUST0289,Bronze,Australia,PROD002,Put,145.08,3.46,5,120.0
ORD06424,CUST0130,Platinum,Korea,PROD002,Put,145.08,9.84,6,144.0
ORD06448,CUST0217,Platinum,UK,PROD002,Put,145.08,3.5,5,120.0
ORD06475,CUST0076,Silver,Korea,PROD002,Put,145.08,3.39,6,144.0
ORD06489,CUST0015,Silver,France,PROD002,Put,145.08,3.95,5,120.0
ORD06532,CUST0138,Bronze,Singapore,PROD002,Put,145.08,5.58,2,48.0
ORD06600,CUST0115,Bronze,Vietnam,PROD002,Put,145.08,5.27,2,48.0
ORD06615,CUST0267,Platinum,Singapore,PROD002,Put,145.08,9.74,3,72.0
ORD06655,CUST0287,Platinum,France,PROD002,Put,145.08,10.27,7,168.0
ORD06679,CUST0122,Bronze,Canada,PROD002,Put,145.08,13.9,3,72.0
ORD06785,CUST0225,Silver,Australia,PROD002,Put,145.08,7.1,1,24.0
ORD06805,CUST0186,Bronze,Japan,PROD002,Put,145.08,5.12,6,144.0
ORD06863,CUST0239,Bronze,Japan,PROD002,Put,145.08,8.03,6,144.0
ORD06864,CUST0266,Bronze,Canada,PROD002,Put,145.08,6.79,7,168.0
ORD06913,CUST0225,Silver,Australia,PROD002,Put,145.08,10.91,1,24.0
ORD06986,CUST0005,Platinum,Singapore,PROD002,Put,145.08,8.95,5,120.0
ORD06996,CUST0216,Silver,Vietnam,PROD002,Put,145.08,14.03,2,48.0
ORD07011,CUST0198,Bronze,Korea,PROD002,Put,145.08,5.38,7,168.0
ORD07072,CUST0285,Gold,Australia,PROD002,Put,145.08,14.63,5,120.0
ORD07284,CUST0284,Silver,Germany,PROD002,Put,145.08,3.55,3,72.0
ORD07302,CUST0240,Platinum,USA,PROD002,Put,145.08,3.3,1,24.0
ORD07333,CUST0061,Bronze,Vietnam,PROD002,Put,145.08,7.67,7,168.0
ORD07346,CUST0285,Gold,Australia,PROD002,Put,145.08,10.83,5,120.0
ORD07468,CUST0171,Bronze,USA,PROD002,Put,145.08,14.19,4,96.0
ORD07622,CUST0271,Silver,Vietnam,PROD002,Put,145.08,14.15,3,72.0
ORD07668,CUST0167,Gold,Japan,PROD002,Put,145.08,9.87,4,96.0
ORD07670,CUST0035,Silver,USA,PROD002,Put,145.08,4.75,3,72.0
ORD07742,CUST0265,Platinum,UK,PROD002,Put,145.08,13.62,4,96.0
ORD07785,CUST0066,Gold,Korea,PROD002,Put,145.08,5.25,3,72.0
ORD07788,CUST0024,Gold,Vietnam,PROD002,Put,145.08,13.12,3,72.0
ORD07826,CUST0049,Gold,Vietnam,PROD002,Put,145.08,14.83,6,144.0
ORD07881,CUST0195,Gold,France,PROD002,Put,145.08,4.21,5,120.0
ORD07882,CUST0131,Silver,Vietnam,PROD002,Put,145.08,4.89,4,96.0
ORD07973,CUST0195,Gold,France,PROD002,Put,145.08,9.96,1,24.0
ORD08059,CUST0239,Bronze,Japan,PROD002,Put,145.08,6.18,2,48.0
ORD08149,CUST0082,Platinum,France,PROD002,Put,145.08,7.63,1,24.0
ORD08171,CUST0007,Silver,USA,PROD002,Put,145.08,13.33,3,72.0
ORD08257,CUST0040,Bronze,Germany,PROD002,Put,145.08,9.04,6,144.0
ORD08319,CUST0086,Platinum,Vietnam,PROD002,Put,145.08,3.71,3,72.0
ORD08449,CUST0236,Silver,Singapore,PROD002,Put,145.08,7.59,4,96.0
ORD08494,CUST0100,Platinum,UK,PROD002,Put,145.08,4.2,5,120.0
ORD08607,CUST0269,Gold,Germany,PROD002,Put,145.08,5.7,2,48.0
ORD08647,CUST0129,Bronze,Germany,PROD002,Put,145.08,8.64,3,72.0
ORD08752,CUST0215,Gold,Canada,PROD002,Put,145.08,14.53,2,48.0
ORD08787,CUST0186,Bronze,Japan,PROD002,Put,145.08,11.99,2,48.0
ORD08809,CUST0091,Silver,Singapore,PROD002,Put,145.08,11.98,7,168.0
ORD08829,CUST0070,Gold,Japan,PROD002,Put,145.08,9.6,1,24.0
ORD08830,CUST0012,Gold,Singapore,PROD002,Put,145.08,11.91,1,24.0
ORD08920,CUST0214,Gold,Canada,PROD002,Put,145.08,8.74,5,120.0
ORD09014,CUST0281,Platinum,Japan,PROD002,Put,145.08,11.42,3,72.0
ORD09130,CUST0186,Bronze,Japan,PROD002,Put,145.08,3.88,5,120.0
ORD09138,CUST0217,Platinum,UK,PROD002,Put,145.08,6.54,2,48.0
ORD09244,CUST0158,Silver,USA,PROD002,Put,145.08,13.28,4,96.0
ORD09248,CUST0262,Gold,Canada,PROD002,Put,145.08,9.66,6,144.0
ORD09262,CUST0109,Silver,UK,PROD002,Put,145.08,4.17,4,96.0
ORD09349,CUST0207,Bronze,Canada,PROD002,Put,145.08,7.92,2,48.0
ORD09350,CUST0277,Silver,Australia,PROD002,Put,145.08,10.63,7,168.0
ORD09363,CUST0297,Bronze,Australia,PROD002,Put,145.08,5.5,2,48.0
ORD09372,CUST0075,Silver,France,PROD002,Put,145.08,5.26,7,168.0
ORD09391,CUST0151,Gold,Germany,PROD002,Put,145.08,7.55,4,96.0
ORD09395,CUST0073,Bronze,Australia,PROD002,Put,145.08,3.24,3,72.0
ORD09466,CUST0277,Silver,Australia,PROD002,Put,145.08,5.12,1,24.0
ORD09634,CUST0039,Silver,Vietnam,PROD002,Put,145.08,10.16,1,24.0
ORD09653,CUST0228,Gold,France,PROD002,Put,145.08,7.45,5,120.0
ORD09789,CUST0232,Bronze,Korea,PROD002,Put,145.08,8.13,7,168.0
ORD09875,CUST0003,Silver,UK,PROD002,Put,145.08,9.93,2,48.0
ORD09937,CUST0143,Gold,Japan,PROD002,Put,145.08,8.24,7,168.0
ORD00044,CUST0211,Gold,Singapore,PROD003,Four,36.93,11.94,3,72.0
ORD00082,CUST0024,Gold,Vietnam,PROD003,Four,36.93,14.95,3,72.0
ORD00086,CUST0144,Gold,Australia,PROD003,Four,36.93,7.45,6,144.0
ORD00167,CUST0270,Platinum,Canada,PROD003,Four,36.93,7.04,6,144.0
ORD00200,CUST0104,Platinum,Canada,PROD003,Four,36.93,5.39,7,168.0
ORD00202,CUST0130,Platinum,Korea,PROD003,Four,36.93,10.76,7,168.0
ORD00213,CUST0225,Silver,Australia,PROD003,Four,36.93,3.81,2,48.0
ORD00238,CUST0289,Bronze,Australia,PROD003,Four,36.93,13.37,7,168.0
ORD00295,CUST0149,Gold,Japan,PROD003,Four,36.93,6.58,1,24.0
ORD00330,CUST0058,Platinum,Canada,PROD003,Four,36.93,10.92,7,168.0
ORD00548,CUST0077,Bronze,Singapore,PROD003,Four,36.93,10.43,5,120.0
ORD00613,CUST0243,Silver,Korea,PROD003,Four,36.93,6.3,2,48.0
ORD00614,CUST0206,Bronze,France,PROD003,Four,36.93,13.67,4,96.0
ORD00687,CUST0090,Silver,Singapore,PROD003,Four,36.93,6.49,7,168.0
ORD00762,CUST0250,Gold,Australia,PROD003,Four,36.93,13.78,3,72.0
ORD00772,CUST0300,Silver,Germany,PROD003,Four,36.93,13.18,6,144.0
ORD00805,CUST0024,Gold,Vietnam,PROD003,Four,36.93,6.89,6,144.0
ORD00990,CUST0269,Gold,Germany,PROD003,Four,36.93,9.48,3,72.0
ORD01070,CUST0185,Gold,UK,PROD003,Four,36.93,12.22,1,24.0
ORD01105,CUST0240,Platinum,USA,PROD003,Four,36.93,9.25,1,24.0
ORD01153,CUST0018,Bronze,Canada,PROD003,Four,36.93,8.8,5,120.0
ORD01198,CUST0001,Bronze,USA,PROD003,Four,36.93,7.69,6,144.0
ORD01206,CUST0284,Silver,Germany,PROD003,Four,36.93,10.93,4,96.0
ORD01211,CUST0009,Silver,Vietnam,PROD003,Four,36.93,3.67,3,72.0
ORD01314,CUST0252,Platinum,Vietnam,PROD003,Four,36.93,12.91,7,168.0
ORD01377,CUST0236,Silver,Singapore,PROD003,Four,36.93,5.12,1,24.0
ORD01433,CUST0209,Platinum,Germany,PROD003,Four,36.93,13.4,3,72.0
ORD01493,CUST0048,Silver,Japan,PROD003,Four,36.93,7.1,5,120.0
ORD01532,CUST0258,Silver,Japan,PROD003,Four,36.93,3.76,7,168.0
ORD01665,CUST0071,Bronze,Japan,PROD003,Four,36.93,4.53,1,24.0
ORD01674,CUST0233,Platinum,UK,PROD003,Four,36.93,5.63,4,96.0
ORD01680,CUST0185,Gold,UK,PROD003,Four,36.93,5.39,1,24.0
ORD01750,CUST0204,Bronze,Canada,PROD003,Four,36.93,6.01,1,24.0
ORD01825,CUST0299,Gold,Australia,PROD003,Four,36.93,5.53,1,24.0
ORD01990,CUST0150,Silver,USA,PROD003,Four,36.93,4.78,6,144.0
ORD02022,CUST0044,Gold,UK,PROD003,Four,36.93,4.81,5,120.0
ORD02061,CUST0248,Platinum,Vietnam,PROD003,Four,36.93,6.77,1,24.0
ORD02072,CUST0221,Gold,France,PROD003,Four,36.93,12.29,6,144.0
ORD02174,CUST0256,Gold,France,PROD003,Four,36.93,8.05,3,72.0
ORD02187,CUST0133,Bronze,Japan,PROD003,Four,36.93,3.58,1,24.0
ORD02212,CUST0028,Gold,UK,PROD003,Four,36.93,6.19,5,120.0
ORD02278,CUST0156,Silver,USA,PROD003,Four,36.93,10.81,6,144.0
ORD02279,CUST0228,Gold,France,PROD003,Four,36.93,14.55,3,72.0
ORD02299,CUST0105,Bronze,Australia,PROD003,Four,36.93,4.69,7,168.0
ORD02328,CUST0145,Bronze,USA,PROD003,Four,36.93,7.2,3,72.0
ORD02338,CUST0073,Bronze,Australia,PROD003,Four,36.93,11.38,2,48.0
ORD02374,CUST0299,Gold,Australia,PROD003,Four,36.93,11.72,6,144.0
ORD02403,CUST0074,Gold,USA,PROD003,Four,36.93,14.34,7,168.0
ORD02426,CUST0092,Bronze,Korea,PROD003,Four,36.93,11.26,4,96.0
ORD02450,CUST0127,Silver,France,PROD003,Four,36.93,12.0,3,72.0
ORD02566,CUST0247,Platinum,Australia,PROD003,Four,36.93,14.5,3,72.0
ORD02604,CUST0207,Bronze,Canada,PROD003,Four,36.93,13.23,6,144.0
ORD02695,CUST0241,Silver,UK,PROD003,Four,36.93,10.91,7,168.0
ORD02738,CUST0166,Gold,Korea,PROD003,Four,36.93,13.17,2,48.0
ORD02747,CUST0209,Platinum,Germany,PROD003,Four,36.93,7.52,5,120.0
ORD02805,CUST0196,Platinum,Vietnam,PROD003,Four,36.93,4.29,5,120.0
ORD02874,CUST0207,Bronze,Canada,PROD003,Four,36.93,3.7,3,72.0
ORD02894,CUST0206,Bronze,France,PROD003,Four,36.93,4.7,2,48.0
ORD02899,CUST0203,Gold,Germany,PROD003,Four,36.93,12.21,6,144.0
ORD03095,CUST0085,Platinum,Germany,PROD003,Four,36.93,9.08,3,72.0
ORD03120,CUST0241,Silver,UK,PROD003,Four,36.93,6.72,3,72.0
ORD03151,CUST0222,Platinum,UK,PROD003,Four,36.93,6.85,7,168.0
ORD03181,CUST0028,Gold,UK,PROD003,Four,36.93,3.84,7,168.0
ORD03231,CUST0065,Platinum,Japan,PROD003,Four,36.93,3.88,2,48.0
ORD03304,CUST0076,Silver,Korea,PROD003,Four,36.93,5.88,2,48.0
ORD03312,CUST0234,Bronze,Singapore,PROD003,Four,36.93,6.99,3,72.0
ORD03415,CUST0124,Gold,Australia,PROD003,Four,36.93,11.27,4,96.0
ORD03443,CUST0092,Bronze,Korea,PROD003,Four,36.93,8.89,4,96.0
ORD03496,CUST0116,Bronze,Korea,PROD003,Four,36.93,13.26,4,96.0
ORD03530,CUST0209,Platinum,Germany,PROD003,Four,36.93,5.8,2,48.0
ORD03614,CUST0170,Bronze,Vietnam,PROD003,Four,36.93,11.3,5,120.0
ORD03774,CUST0261,Platinum,USA,PROD003,Four,36.93,8.44,4,96.0
ORD03793,CUST0257,Bronze,Germany,PROD003,Four,36.93,10.08,7,168.0
ORD03846,CUST0128,Bronze,Korea,PROD003,Four,36.93,6.85,3,72.0
ORD04007,CUST0037,Platinum,Japan,PROD003,Four,36.93,6.99,3,72.0
ORD04133,CUST0104,Platinum,Canada,PROD003,Four,36.93,11.27,7,168.0
ORD04169,CUST0024,Gold,Vietnam,PROD003,Four,36.93,14.05,1,24.0
ORD04210,CUST0244,Platinum,USA,PROD003,Four,36.93,6.82,3,72.0
ORD04239,CUST0170,Bronze,Vietnam,PROD003,Four,36.93,7.88,1,24.0
ORD04265,CUST0065,Platinum,Japan,PROD003,Four,36.93,3.12,2,48.0
ORD04278,CUST0070,Gold,Japan,PROD003,Four,36.93,5.98,7,168.0
ORD04302,CUST0068,Bronze,Vietnam,PROD003,Four,36.93,9.48,2,48.0
ORD04318,CUST0263,Platinum,Vietnam,PROD003,Four,36.93,11.36,2,48.0
ORD04350,CUST0021,Platinum,Korea,PROD003,Four,36.93,9.89,3,72.0
ORD04366,CUST0033,Gold,Germany,PROD003,Four,36.93,4.96,3,72.0
ORD04468,CUST0105,Bronze,Australia,PROD003,Four,36.93,5.78,3,72.0
ORD04516,CUST0219,Gold,Singapore,PROD003,Four,36.93,3.71,5,120.0
ORD04536,CUST0064,Platinum,France,PROD003,Four,36.93,11.03,2,48.0
ORD04609,CUST0154,Bronze,Singapore,PROD003,Four,36.93,7.84,1,24.0
ORD04629,CUST0126,Silver,Japan,PROD003,Four,36.93,3.28,1,24.0
ORD04701,CUST0213,Gold,Vietnam,PROD003,Four,36.93,11.99,7,168.0
ORD04718,CUST0257,Bronze,Germany,PROD003,Four,36.93,5.04,1,24.0
ORD04721,CUST0300,Silver,Germany,PROD003,Four,36.93,14.92,7,168.0
ORD04785,CUST0120,Platinum,UK,PROD003,Four,36.93,5.11,3,72.0
ORD04811,CUST0087,Silver,USA,PROD003,Four,36.93,3.12,5,120.0
ORD04815,CUST0294,Bronze,UK,PROD003,Four,36.93,5.7,5,120.0
ORD04909,CUST0009,Silver,Vietnam,PROD003,Four,36.93,12.37,5,120.0
ORD05022,CUST0280,Platinum,USA,PROD003,Four,36.93,14.85,6,144.0
ORD05033,CUST0092,Bronze,Korea,PROD003,Four,36.93,11.34,2,48.0
ORD05070,CUST0207,Bronze,Canada,PROD003,Four,36.93,14.93,3,72.0
ORD05096,CUST0071,Bronze,Japan,PROD003,Four,36.93,6.43,3,72.0
ORD05128,CUST0133,Bronze,Japan,PROD003,Four,36.93,13.42,2,48.0
ORD05133,CUST0073,Bronze,Australia,PROD003,Four,36.93,5.86,2,48.0
ORD05149,CUST0194,Bronze,France,PROD003,Four,36.93,10.37,3,72.0
ORD05199,CUST0241,Silver,UK,PROD003,Four,36.93,3.76,6,144.0
ORD05202,CUST0089,Bronze,Germany,PROD003,Four,36.93,11.32,7,168.0
ORD05214,CUST0281,Platinum,Japan,PROD003,Four,36.93,10.89,2,48.0
ORD05263,CUST0233,Platinum,UK,PROD003,Four,36.93,11.57,2,48.0
ORD05347,CUST0050,Platinum,Singapore,PROD003,Four,36.93,11.06,5,120.0
ORD05425,CUST0083,Silver,UK,PROD003,Four,36.93,9.36,2,48.0
ORD05444,CUST0041,Bronze,UK,PROD003,Four,36.93,8.99,6,144.0
ORD05528,CUST0257,Bronze,Germany,PROD003,Four,36.93,9.38,3,72.0
ORD05556,CUST0012,Gold,Singapore,PROD003,Four,36.93,14.27,1,24.0
ORD05676,CUST0021,Platinum,Korea,PROD003,Four,36.93,13.57,6,144.0
ORD05725,CUST0220,Bronze,Canada,PROD003,Four,36.93,13.48,1,24.0
ORD05798,CUST0188,Silver,Australia,PROD003,Four,36.93,11.15,7,168.0
ORD06017,CUST0007,Silver,USA,PROD003,Four,36.93,8.6,3,72.0
ORD06098,CUST0175,Gold,Korea,PROD003,Four,36.93,9.95,6,144.0
ORD06148,CUST0260,Silver,Japan,PROD003,Four,36.93,3.1,3,72.0
ORD06202,CUST0175,Gold,Korea,PROD003,Four,36.93,11.55,5,120.0
ORD06254,CUST0076,Silver,Korea,PROD003,Four,36.93,9.55,3,72.0
ORD06336,CUST0247,Platinum,Australia,PROD003,Four,36.93,10.46,1,24.0
ORD06459,CUST0269,Gold,Germany,PROD003,Four,36.93,8.75,1,24.0
ORD06497,CUST0128,Bronze,Korea,PROD003,Four,36.93,5.69,2,48.0
ORD06512,CUST0273,Platinum,France,PROD003,Four,36.93,4.83,6,144.0
ORD06614,CUST0114,Platinum,USA,PROD003,Four,36.93,6.09,4,96.0
ORD06647,CUST0042,Platinum,Germany,PROD003,Four,36.93,4.38,5,120.0
ORD06734,CUST0169,Platinum,Vietnam,PROD003,Four,36.93,5.92,5,120.0
ORD06736,CUST0077,Bronze,Singapore,PROD003,Four,36.93,7.93,1,24.0
ORD06751,CUST0211,Gold,Singapore,PROD003,Four,36.93,9.23,1,24.0
ORD06803,CUST0047,Gold,Japan,PROD003,Four,36.93,9.85,7,168.0
ORD06865,CUST0194,Bronze,France,PROD003,Four,36.93,11.48,2,48.0
ORD06939,CUST0105,Bronze,Australia,PROD003,Four,36.93,12.68,7,168.0
ORD07000,CUST0009,Silver,Vietnam,PROD003,Four,36.93,11.34,3,72.0
ORD07004,CUST0067,Silver,Vietnam,PROD003,Four,36.93,5.74,4,96.0
ORD07049,CUST0123,Gold,Canada,PROD003,Four,36.93,6.25,7,168.0
ORD07059,CUST0240,Platinum,USA,PROD003,Four,36.93,13.68,6,144.0
ORD07147,CUST0112,Gold,Japan,PROD003,Four,36.93,4.8,1,24.0
ORD07186,CUST0174,Silver,Canada,PROD003,Four,36.93,5.85,7,168.0
ORD07210,CUST0136,Silver,USA,PROD003,Four,36.93,3.63,6,144.0
ORD07272,CUST0156,Silver,USA,PROD003,Four,36.93,4.78,7,168.0
ORD07275,CUST0008,Bronze,UK,PROD003,Four,36.93,11.17,7,168.0
ORD07359,CUST0093,Silver,Korea,PROD003,Four,36.93,11.11,5,120.0
ORD07403,CUST0224,Platinum,Australia,PROD003,Four,36.93,12.65,4,96.0
ORD07499,CUST0197,Gold,Vietnam,PROD003,Four,36.93,14.26,7,168.0
ORD07554,CUST0206,Bronze,France,PROD003,Four,36.93,12.6,6,144.0
ORD07595,CUST0230,Silver,France,PROD003,Four,36.93,10.76,6,144.0
ORD07630,CUST0077,Bronze,Singapore,PROD003,Four,36.93,13.38,3,72.0
ORD07678,CUST0256,Gold,France,PROD003,Four,36.93,5.26,7,168.0
ORD07726,CUST0226,Platinum,Vietnam,PROD003,Four,36.93,8.38,7,168.0
ORD07765,CUST0239,Bronze,Japan,PROD003,Four,36.93,5.38,6,144.0
ORD07779,CUST0020,Gold,Singapore,PROD003,Four,36.93,3.81,2,48.0
ORD07801,CUST0083,Silver,UK,PROD003,Four,36.93,9.08,3,72.0
ORD07854,CUST0028,Gold,UK,PROD003,Four,36.93,13.45,3,72.0
ORD07947,CUST0069,Silver,France,PROD003,Four,36.93,12.52,3,72.0
ORD07980,CUST0256,Gold,France,PROD003,Four,36.93,3.53,4,96.0
ORD07982,CUST0228,Gold,France,PROD003,Four,36.93,12.41,1,24.0
ORD08090,CUST0008,Bronze,UK,PROD003,Four,36.93,3.52,5,120.0
ORD08104,CUST0007,Silver,USA,PROD003,Four,36.93,14.14,7,168.0
ORD08111,CUST0212,Gold,USA,PROD003,Four,36.93,3.84,3,72.0
ORD08113,CUST0242,Platinum,Vietnam,PROD003,Four,36.93,3.93,5,120.0
ORD08156,CUST0096,Silver,Vietnam,PROD003,Four,36.93,4.35,7,168.0
ORD08167,CUST0096,Silver,Vietnam,PROD003,Four,36.93,6.05,7,168.0
ORD08239,CUST0236,Silver,Singapore,PROD003,Four,36.93,6.31,3,72.0
ORD08300,CUST0170,Bronze,Vietnam,PROD003,Four,36.93,8.37,7,168.0
ORD08367,CUST0176,Bronze,Germany,PROD003,Four,36.93,4.54,6,144.0
ORD08489,CUST0221,Gold,France,PROD003,Four,36.93,7.65,6,144.0
ORD08573,CUST0041,Bronze,UK,PROD003,Four,36.93,11.77,4,96.0
ORD08637,CUST0204,Bronze,Canada,PROD003,Four,36.93,10.84,5,120.0
ORD08671,CUST0140,Silver,France,PROD003,Four,36.93,8.33,7,168.0
ORD08688,CUST0031,Platinum,France,PROD003,Four,36.93,4.45,3,72.0
ORD08704,CUST0180,Silver,Singapore,PROD003,Four,36.93,12.76,6,144.0
ORD08719,CUST0192,Silver,Korea,PROD003,Four,36.93,7.78,5,120.0
ORD08735,CUST0231,Silver,UK,PROD003,Four,36.93,11.12,6,144.0
ORD08738,CUST0140,Silver,France,PROD003,Four,36.93,13.08,7,168.0
ORD08972,CUST0098,Silver,UK,PROD003,Four,36.93,10.27,4,96.0
ORD08980,CUST0290,Bronze,Vietnam,PROD003,Four,36.93,14.49,7,168.0
ORD08981,CUST0111,Platinum,Japan,PROD003,Four,36.93,9.71,4,96.0
ORD08989,CUST0151,Gold,Germany,PROD003,Four,36.93,6.94,2,48.0
ORD09006,CUST0260,Silver,Japan,PROD003,Four,36.93,5.7,6,144.0
ORD09194,CUST0182,Platinum,Japan,PROD003,Four,36.93,7.2,5,120.0
ORD09283,CUST0125,Platinum,Canada,PROD003,Four,36.93,3.86,1,24.0
ORD09288,CUST0007,Silver,USA,PROD003,Four,36.93,3.45,3,72.0
ORD09334,CUST0140,Silver,France,PROD003,Four,36.93,12.66,3,72.0
ORD09418,CUST0016,Gold,UK,PROD003,Four,36.93,7.07,3,72.0
ORD09443,CUST0228,Gold,France,PROD003,Four,36.93,4.72,3,72.0
ORD09446,CUST0006,Bronze,Korea,PROD003,Four,36.93,9.42,4,96.0
ORD09469,CUST0277,Silver,Australia,PROD003,Four,36.93,7.29,2,48.0
ORD09489,CUST0255,Silver,France,PROD003,Four,36.93,6.31,4,96.0
ORD09575,CUST0070,Gold,Japan,PROD003,Four,36.93,6.71,5,120.0
ORD09584,CUST0139,Gold,Canada,PROD003,Four,36.93,10.99,4,96.0
ORD09595,CUST0205,Silver,Canada,PROD003,Four,36.93,11.76,1,24.0
ORD09601,CUST0128,Bronze,Korea,PROD003,Four,36.93,4.15,1,24.0
ORD09766,CUST0294,Bronze,UK,PROD003,Four,36.93,3.12,1,24.0
ORD09811,CUST0193,Gold,Canada,PROD003,Four,36.93,8.19,6,144.0
ORD09852,CUST0230,Silver,France,PROD003,Four,36.93,3.36,2,48.0
ORD09861,CUST0035,Silver,USA,PROD003,Four,36.93,13.12,3,72.0
ORD09927,CUST0271,Silver,Vietnam,PROD003,Four,36.93,7.19,7,168.0
ORD09999,CUST0090,Silver,Singapore,PROD003,Four,36.93,5.01,4,96.0
ORD00088,CUST0184,Platinum,Germany,PROD004,Require,117.84,6.31,4,96.0
ORD00090,CUST0011,Platinum,UK,PROD004,Require,117.84,7.0,7,168.0
ORD00287,CUST0120,Platinum,UK,PROD004,Require,117.84,7.96,1,24.0
ORD00382,CUST0178,Bronze,UK,PROD004,Require,117.84,8.25,1,24.0
ORD00455,CUST0106,Bronze,USA,PROD004,Require,117.84,7.21,5,120.0
ORD00474,CUST0085,Platinum,Germany,PROD004,Require,117.84,10.51,4,96.0
ORD00495,CUST0021,Platinum,Korea,PROD004,Require,117.84,7.78,7,168.0
ORD00501,CUST0123,Gold,Canada,PROD004,Require,117.84,4.03,2,48.0
ORD00525,CUST0252,Platinum,Vietnam,PROD004,Require,117.84,11.54,2,48.0
ORD00555,CUST0144,Gold,Australia,PROD004,Require,117.84,14.9,7,168.0
ORD00587,CUST0081,Silver,Vietnam,PROD004,Require,117.84,6.97,1,24.0
ORD00615,CUST0122,Bronze,Canada,PROD004,Require,117.84,8.7,6,144.0
ORD00655,CUST0212,Gold,USA,PROD004,Require,117.84,13.25,7,168.0
ORD00768,CUST0038,Gold,Canada,PROD004,Require,117.84,12.53,2,48.0
ORD00891,CUST0084,Platinum,France,PROD004,Require,117.84,12.77,2,48.0
ORD00906,CUST0281,Platinum,Japan,PROD004,Require,117.84,12.25,1,24.0
ORD00945,CUST0031,Platinum,France,PROD004,Require,117.84,10.73,3,72.0
ORD01011,CUST0139,Gold,Canada,PROD004,Require,117.84,10.86,4,96.0
ORD01065,CUST0107,Gold,Canada,PROD004,Require,117.84,4.78,2,48.0
ORD01113,CUST0228,Gold,France,PROD004,Require,117.84,3.35,2,48.0
ORD01172,CUST0177,Silver,Germany,PROD004,Require,117.84,6.17,6,144.0
ORD01247,CUST0292,Bronze,USA,PROD004,Require,117.84,4.64,3,72.0
ORD01267,CUST0187,Bronze,Canada,PROD004,Require,117.84,7.6,1,24.0
ORD01300,CUST0168,Platinum,Japan,PROD004,Require,117.84,10.7,5,120.0
ORD01324,CUST0084,Platinum,France,PROD004,Require,117.84,7.33,3,72.0
ORD01325,CUST0183,Silver,Korea,PROD004,Require,117.84,6.5,3,72.0
ORD01383,CUST0165,Bronze,France,PROD004,Require,117.84,10.09,1,24.0
ORD01469,CUST0226,Platinum,Vietnam,PROD004,Require,117.84,4.78,2,48.0
ORD01484,CUST0166,Gold,Korea,PROD004,Require,117.84,3.85,6,144.0
ORD01608,CUST0138,Bronze,Singapore,PROD004,Require,117.84,8.58,3,72.0
ORD01645,CUST0115,Bronze,Vietnam,PROD004,Require,117.84,14.02,3,72.0
ORD01651,CUST0175,Gold,Korea,PROD004,Require,117.84,7.0,7,168.0
ORD01655,CUST0066,Gold,Korea,PROD004,Require,117.84,8.3,7,168.0
ORD01669,CUST0075,Silver,France,PROD004,Require,117.84,9.09,2,48.0
ORD01730,CUST0233,Platinum,UK,PROD004,Require,117.84,9.22,3,72.0
ORD01760,CUST0003,Silver,UK,PROD004,Require,117.84,7.53,7,168.0
ORD01778,CUST0041,Bronze,UK,PROD004,Require,117.84,7.49,2,48.0
ORD01869,CUST0298,Silver,Singapore,PROD004,Require,117.84,14.21,7,168.0
ORD01995,CUST0167,Gold,Japan,PROD004,Require,117.84,12.79,6,144.0
ORD02037,CUST0057,Bronze,Singapore,PROD004,Require,117.84,7.33,3,72.0
ORD02094,CUST0195,Gold,France,PROD004,Require,117.84,7.34,7,168.0
ORD02099,CUST0095,Bronze,Germany,PROD004,Require,117.84,13.74,1,24.0
ORD02130,CUST0202,Platinum,Singapore,PROD004,Require,117.84,14.18,7,168.0
ORD02242,CUST0064,Platinum,France,PROD004,Require,117.84,6.67,4,96.0
ORD02243,CUST0001,Bronze,USA,PROD004,Require,117.84,4.65,3,72.0
ORD02327,CUST0128,Bronze,Korea,PROD004,Require,117.84,3.68,1,24.0
ORD02358,CUST0210,Gold,USA,PROD004,Require,117.84,14.27,5,120.0
ORD02377,CUST0271,Silver,Vietnam,PROD004,Require,117.84,8.67,5,120.0
ORD02436,CUST0210,Gold,USA,PROD004,Require,117.84,12.26,5,120.0
